run_id,config_key,vi1_quantization,vi2_batch_size,vi3_output_length,vi4_context_case,vi4_mean_input_tokens,repetition,batch_index,batch_total,batch_actual_size,status,energy_j,duration_s,avg_power_w,peak_power_w,vram_peak_mb,vram_used_start_mb,prompt_tokens,completion_tokens,throughput_tok_s,j_per_token,tpot_ms,j_per_token_calc,tok_per_j,gco2eq,nvml_sample_count,nvml_available
fp16_b1_o512_caseB_rep3_batch4of30_1780340162,fp16_b1_o512_caseB_rep3,fp16,1,512,B,878,3,4,30,1,success,1026.046569,3.7515,216.46,295.9,23516.3,23516.3,878,205,54.6454,5.005105,18.3,5.005105214634146,0.19979599970768966,0.08379380313500001,48,True
fp16_b1_o64_caseA_rep3_batch3of30_1780345544,fp16_b1_o64_caseA_rep3,fp16,1,64,A,235,3,3,30,1,success,270.777613,1.2288,123.42,277.47,23516.3,23516.3,235,64,52.0815,4.2309,19.2,4.230900203125,0.23635631945688215,0.022113505061666663,23,True
fp16_b1_o64_caseB_rep3_batch26of30_1780347980,fp16_b1_o64_caseB_rep3,fp16,1,64,B,893,3,26,30,1,success,275.397503,1.2686,127.08,290.47,23516.3,23516.3,893,64,50.4488,4.303086,19.82,4.303085984375,0.23239135904583713,0.02249079607833333,23,True
fp16_b1_o64_caseC_rep3_batch1of30_1780338460,fp16_b1_o64_caseC_rep3,fp16,1,64,C,3793,3,1,30,1,success,388.050954,1.5585,155.73,294.64,23516.3,23516.3,3793,64,41.065,6.063296,24.35,6.06329615625,0.16492679463944832,0.03169082791,26,True
fp16_b1_o256_caseC_rep3_batch20of30_1780357646,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3791,3,20,30,1,success,1440.698003,5.0586,238.19,304.48,23516.3,23516.3,3791,256,50.6068,5.627727,19.76,5.62772657421875,0.17769164631791332,0.11765700357833331,61,True
fp16_b4_o256_caseC_rep2_batch7of8_1780340991,fp16_b4_o256_caseC_rep2,fp16,4,256,C,3795,2,7,8,4,success,1866.806927,6.5446,247.29,400.26,23516.3,23516.3,15180,808,123.4608,2.310405,8.1,2.3104046126237625,0.43282462064701777,0.15245589903833331,76,True
fp16_b1_o64_caseC_rep2_batch24of30_1780345156,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3794,2,24,30,1,success,379.855394,1.5944,151.99,312.56,23516.3,23516.3,3794,64,40.1407,5.935241,24.91,5.93524053125,0.16848516833224172,0.03102152384333333,26,True
fp16_b1_o512_caseA_rep3_batch1of30_1780343512,fp16_b1_o512_caseA_rep3,fp16,1,512,A,232,3,1,30,1,success,1216.247715,4.4232,223.95,295.86,23516.3,23516.3,232,248,56.0679,4.904225,17.84,4.904224657258064,0.20390583015401595,0.09932689672499999,55,True
fp16_b1_o512_caseB_rep2_batch1of30_1780346585,fp16_b1_o512_caseB_rep2,fp16,1,512,B,892,2,1,30,1,success,1811.386607,6.5445,240.04,291.7,23516.3,23516.3,892,354,54.0909,5.116911,18.49,5.11691131920904,0.19543039494274014,0.1479299062383333,76,True
fp16_b1_o256_caseB_rep2_batch17of30_1780357173,fp16_b1_o256_caseB_rep2,fp16,1,256,B,898,2,17,30,1,success,492.884457,2.0238,163.04,293.86,23516.3,23516.3,898,107,52.8698,4.606397,18.91,4.6063967943925235,0.2170894181798068,0.040252230655,31,True
fp16_b1_o64_caseA_rep2_batch9of30_1780341567,fp16_b1_o64_caseA_rep2,fp16,1,64,A,233,2,9,30,1,success,258.241199,1.1774,123.42,261.96,23516.3,23516.3,233,64,54.3554,4.035019,18.4,4.035018734375,0.24783032392906448,0.02108969791833333,22,True
fp16_b1_o512_caseC_rep3_batch10of30_1780352873,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3793,3,10,30,1,success,1115.33231,4.0109,220.71,318.19,23516.3,23516.3,3793,198,49.3659,5.632991,20.26,5.632991464646465,0.17752556634892072,0.09108547198333333,50,True
fp16_b4_o256_caseC_rep1_batch6of8_1780347090,fp16_b4_o256_caseC_rep1,fp16,4,256,C,3791,1,6,8,4,success,1933.349585,6.8248,246.47,419.85,23516.3,23516.3,15166,1024,150.0409,1.888037,6.66,1.8880367041015624,0.5296507201515757,0.15789021610833331,79,True
fp16_b1_o64_caseC_rep2_batch22of30_1780345141,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3793,2,22,30,1,success,393.399255,1.5666,157.86,297.52,23516.3,23516.3,3793,64,40.8528,6.146863,24.48,6.146863359375,0.16268459888161202,0.032127605824999995,26,True
fp16_b1_o256_caseC_rep3_batch13of30_1780357576,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3791,3,13,30,1,success,455.02437,1.8104,162.59,312.96,23516.3,23516.3,3791,78,43.0853,5.833646,23.21,5.833645769230769,0.17141939013068686,0.03716032355,29,True
fp16_b1_o64_caseB_rep3_batch11of30_1780347869,fp16_b1_o64_caseB_rep3,fp16,1,64,B,872,3,11,30,1,success,270.661969,1.2646,123.93,242.46,23516.3,23516.3,872,64,50.608,4.229093,19.76,4.229093265625,0.23645730590247793,0.022104060801666665,23,True
fp16_b1_o256_caseB_rep3_batch11of30_1780358917,fp16_b1_o256_caseB_rep3,fp16,1,256,B,872,3,11,30,1,success,688.737162,2.6842,190.67,295.81,23516.3,23516.3,872,145,54.0189,4.749911,18.51,4.749911462068965,0.21053023998144593,0.056246868230000004,37,True
fp16_b4_o64_caseB_rep1_batch2of8_1780339013,fp16_b4_o64_caseB_rep1,fp16,4,64,B,886,1,2,8,4,success,342.319895,1.5615,136.84,285.32,23516.3,23516.3,3546,256,163.9494,1.337187,6.1,1.33718708984375,0.7478385093568694,0.02795612475833333,26,True
fp16_b4_o256_caseB_rep3_batch6of8_1780353790,fp16_b4_o256_caseB_rep3,fp16,4,256,B,894,3,6,8,4,success,1282.434813,5.141,209.14,283.19,23516.3,23516.3,3578,752,146.2749,1.705365,6.84,1.7053654428191491,0.5863845806250738,0.10473217639499999,62,True
fp16_b4_o512_caseC_rep2_batch1of8_1780337278,fp16_b4_o512_caseC_rep2,fp16,4,512,C,3793,2,1,8,4,success,3226.623725,11.5811,256.96,412.05,23516.3,23516.3,15175,1385,119.5915,2.329692,8.36,2.3296922202166064,0.429241249690495,0.26350760420833336,126,True
fp16_b1_o256_caseB_rep3_batch29of30_1780359084,fp16_b1_o256_caseB_rep3,fp16,1,256,B,889,3,29,30,1,success,1301.729574,4.6365,231.2,297.01,23516.3,23516.3,889,256,55.2139,5.084881,18.11,5.0848811484375,0.1966614303870767,0.10630791520999999,57,True
fp16_b1_o256_caseA_rep1_batch4of30_1780349006,fp16_b1_o256_caseA_rep1,fp16,1,256,A,237,1,4,30,1,success,1247.47102,4.5975,225.65,294.75,23516.3,23516.3,237,256,55.6824,4.872934,17.96,4.872933671875,0.20521518808509076,0.10187679996666665,56,True
fp16_b1_o256_caseA_rep3_batch11of30_1780356471,fp16_b1_o256_caseA_rep3,fp16,1,256,A,235,3,11,30,1,success,122.681877,0.7011,77.54,133.18,23516.3,23516.3,235,36,51.3448,3.40783,19.48,3.4078299166666666,0.2934418748744772,0.010019019955,17,True
fp16_b1_o64_caseC_rep2_batch2of30_1780344988,fp16_b1_o64_caseC_rep2,fp16,1,64,C,3790,2,2,30,1,success,395.576942,1.561,158.53,316.33,23516.3,23516.3,3790,64,40.9995,6.18089,24.39,6.18088971875,0.16178900538646665,0.03230545026333333,26,True
fp16_b1_o256_caseA_rep3_batch20of30_1780356560,fp16_b1_o256_caseA_rep3,fp16,1,256,A,235,3,20,30,1,success,1255.448459,4.5706,226.98,294.55,23516.3,23516.3,235,256,56.0104,4.904096,17.85,4.90409554296875,0.20391119855602133,0.10252829081833333,56,True
fp16_b1_o256_caseB_rep3_batch5of30_1780358868,fp16_b1_o256_caseB_rep3,fp16,1,256,B,896,3,5,30,1,success,400.575187,1.6545,154.64,294.12,23516.3,23516.3,896,85,51.3738,4.712649,19.47,4.71264925882353,0.2121948706723065,0.03271364027166667,27,True
fp16_b1_o64_caseA_rep3_batch17of30_1780345645,fp16_b1_o64_caseA_rep3,fp16,1,64,A,230,3,17,30,1,success,272.618869,1.1759,129.82,285.36,23516.3,23516.3,230,64,54.4283,4.25967,18.37,4.259669828125,0.23475997914142913,0.022263874301666667,22,True
fp16_b1_o256_caseC_rep1_batch28of30_1780336815,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3795,1,28,30,1,success,1495.919273,5.4249,232.04,291.0,23100.3,23100.3,3795,256,47.1894,5.843435,21.19,5.84343466015625,0.17113222927237465,0.12216674062833331,65,True
fp16_b1_o256_caseC_rep3_batch30of30_1780357752,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3793,3,30,30,1,success,391.425257,1.5092,157.18,299.45,23516.3,23516.3,3793,60,39.7556,6.523754,25.15,6.523754283333333,0.15328596948459053,0.031966395988333327,26,True
fp16_b1_o64_caseA_rep1_batch11of30_1780351213,fp16_b1_o64_caseA_rep1,fp16,1,64,A,235,1,11,30,1,success,121.099212,0.6814,78.21,187.82,23516.3,23516.3,235,36,52.8299,3.363867,18.93,3.363867,0.297276913742428,0.009889768979999998,17,True
fp16_b1_o256_caseA_rep2_batch18of30_1780350634,fp16_b1_o256_caseA_rep2,fp16,1,256,A,235,2,18,30,1,success,502.57708,2.1872,161.62,286.16,23516.3,23516.3,235,117,53.4928,4.295531,18.69,4.295530598290599,0.23280011097999137,0.041043794866666664,32,True
fp16_b1_o64_caseB_rep1_batch30of30_1780358677,fp16_b1_o64_caseB_rep1,fp16,1,64,B,891,1,30,30,1,success,282.807114,1.2542,130.35,293.68,23516.3,23516.3,891,64,51.0288,4.418861,19.6,4.41886115625,0.2263026523441698,0.02309591431,23,True
fp16_b1_o64_caseA_rep3_batch7of30_1780345573,fp16_b1_o64_caseA_rep3,fp16,1,64,A,232,3,7,30,1,success,248.903545,1.1908,119.52,249.97,23516.3,23516.3,232,64,53.7459,3.889118,18.61,3.889117890625,0.2571277158788558,0.020327122841666666,22,True
fp16_b1_o256_caseC_rep3_batch19of30_1780357638,fp16_b1_o256_caseC_rep3,fp16,1,256,C,3795,3,19,30,1,success,549.409307,2.0168,182.65,303.37,23516.3,23516.3,3795,90,44.6241,6.104548,22.41,6.1045478555555555,0.16381229595733804,0.044868426738333335,31,True
fp16_b1_o512_caseC_rep2_batch26of30_1780354560,fp16_b1_o512_caseC_rep2,fp16,1,512,C,3797,2,26,30,1,success,1910.790944,6.6685,250.09,315.69,23516.3,23516.3,3797,346,51.8854,5.522517,19.27,5.522517179190752,0.18107684730580342,0.15604792709333334,77,True
fp16_b1_o256_caseB_rep3_batch19of30_1780358985,fp16_b1_o256_caseB_rep3,fp16,1,256,B,896,3,19,30,1,success,812.113382,3.0977,202.12,295.26,23516.3,23516.3,896,168,54.2335,4.834008,18.44,4.834008226190476,0.2068676661702885,0.06632259286333334,41,True
fp16_b1_o512_caseC_rep3_batch23of30_1780353041,fp16_b1_o512_caseC_rep3,fp16,1,512,C,3789,3,23,30,1,success,2795.807907,9.6982,262.3,319.79,23516.3,23516.3,3789,512,52.793,5.460562,18.94,5.460562318359375,0.1831313226914055,0.22832431240499998,107,True
fp16_b8_o64_caseC_rep2_batch3of4_1780344603,fp16_b8_o64_caseC_rep2,fp16,8,64,C,3792,2,3,4,8,success,1562.184497,4.4599,286.75,421.51,23516.3,23516.3,30340,512,114.8018,3.051142,8.71,3.051141595703125,0.32774617913776416,0.12757840058833333,55,True
fp16_b1_o64_caseC_rep3_batch15of30_1780338566,fp16_b1_o64_caseC_rep3,fp16,1,64,C,3795,3,15,30,1,success,374.114685,1.5596,149.47,317.77,23516.3,23516.3,3795,64,41.0367,5.845542,24.37,5.845541953125,0.17107053683284312,0.030552699275,26,True
fp16_b1_o64_caseB_rep2_batch19of30_1780355984,fp16_b1_o64_caseB_rep2,fp16,1,64,B,896,2,19,30,1,success,292.809631,1.2522,133.79,253.3,23516.3,23516.3,896,64,51.1098,4.57515,19.57,4.575150484375,0.21857204553493664,0.023912786531666667,23,True
fp16_b1_o256_caseA_rep1_batch2of30_1780348986,fp16_b1_o256_caseA_rep1,fp16,1,256,A,236,1,2,30,1,success,1160.079629,4.1691,225.36,294.87,23516.3,23516.3,236,233,55.888,4.978883,17.89,4.978882527896996,0.20084828159671098,0.09473983636833333,52,True
fp16_b1_o512_caseC_rep2_batch8of30_1780354323,fp16_b1_o512_caseC_rep2,fp16,1,512,C,3792,2,8,30,1,success,1340.618208,4.6299,237.44,304.06,23516.3,23516.3,3792,234,50.5413,5.729138,19.79,5.729137641025641,0.1745463388484725,0.10948382032000001,57,True
fp16_b1_o256_caseC_rep2_batch14of30_1780346025,fp16_b1_o256_caseC_rep2,fp16,1,256,C,3793,2,14,30,1,success,775.269255,2.882,202.01,312.3,23516.3,23516.3,3793,136,47.1897,5.700509,21.19,5.700509227941176,0.1754229245167216,0.063313655825,39,True
fp16_b1_o512_caseA_rep2_batch20of30_1780343395,fp16_b1_o512_caseA_rep2,fp16,1,512,A,235,2,20,30,1,success,1302.018741,4.7197,227.11,297.01,23516.3,23516.3,235,265,56.148,4.913278,17.81,4.913278267924529,0.2035300964995864,0.106331530515,58,True
fp16_b1_o512_caseB_rep2_batch7of30_1780346643,fp16_b1_o512_caseB_rep2,fp16,1,512,B,886,2,7,30,1,success,287.20532,1.3989,126.65,286.72,23516.3,23516.3,886,71,50.7529,4.045145,19.7,4.045145352112676,0.24720990544325575,0.023455101133333326,24,True
fp16_b8_o256_caseA_rep3_batch1of4_1780340562,fp16_b8_o256_caseA_rep3,fp16,8,256,A,233,3,1,4,8,success,1263.632139,4.9637,213.1,270.19,23516.3,23516.3,1869,1815,365.658,0.696216,2.73,0.6962160545454545,1.4363357372631687,0.103196624685,60,True
fp16_b1_o256_caseA_rep3_batch30of30_1780356658,fp16_b1_o256_caseA_rep3,fp16,1,256,A,233,3,30,30,1,success,1229.884132,4.5559,221.7,295.85,23516.3,23516.3,233,256,56.1914,4.804235,17.8,4.804234890625,0.20814968934000364,0.10044053744666664,56,True
fp16_b1_o256_caseA_rep2_batch17of30_1780350624,fp16_b1_o256_caseA_rep2,fp16,1,256,A,230,2,17,30,1,success,1023.631756,4.0,207.81,287.5,23516.3,23516.3,230,216,53.9995,4.739036,18.52,4.739035907407407,0.21101338321512567,0.08359659340666667,50,True
fp16_b4_o512_caseC_rep2_batch3of8_1780337308,fp16_b4_o512_caseC_rep2,fp16,4,512,C,3793,2,3,8,4,success,3229.431391,11.677,255.16,421.34,23516.3,23516.3,15174,1590,136.1652,2.031089,7.34,2.0310889251572326,0.4923467346081792,0.2637368969316667,127,True
fp16_b1_o64_caseC_rep1_batch24of30_1780348320,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3794,1,24,30,1,success,365.434048,1.5687,146.34,311.56,23516.3,23516.3,3794,64,40.7994,5.709907,24.51,5.709907,0.1751342009598405,0.029843780586666667,26,True
fp16_b8_o512_caseB_rep2_batch3of4_1780352301,fp16_b8_o512_caseB_rep2,fp16,8,512,B,894,2,3,4,8,success,2803.109531,10.0802,253.81,349.13,23516.3,23516.3,7155,1704,169.0445,1.645017,5.92,1.6450173303990612,0.6078963312547061,0.2289206116983333,111,True
fp16_b1_o256_caseC_rep2_batch19of30_1780346079,fp16_b1_o256_caseC_rep2,fp16,1,256,C,3795,2,19,30,1,success,518.87673,2.0854,172.08,315.93,23516.3,23516.3,3795,90,43.1578,5.765297,23.17,5.7652969999999994,0.1734516018862515,0.04237493294999999,31,True
fp16_b1_o512_caseA_rep2_batch23of30_1780343423,fp16_b1_o512_caseA_rep2,fp16,1,512,A,232,2,23,30,1,success,1341.889954,4.8486,229.51,296.3,23516.3,23516.3,232,272,56.0986,4.933419,17.83,4.933418948529412,0.2026991849735541,0.10958767957666667,59,True
fp16_b8_o64_caseA_rep2_batch1of4_1780342118,fp16_b8_o64_caseA_rep2,fp16,8,64,A,233,2,1,4,8,success,307.225505,1.4054,129.09,266.57,23516.3,23516.3,1869,512,364.3048,0.60005,2.74,0.600049814453125,1.6665283046731423,0.025090082908333332,25,True
fp16_b4_o512_caseA_rep2_batch5of8_1780344384,fp16_b4_o512_caseA_rep2,fp16,4,512,A,232,2,5,8,4,success,2483.937405,9.306,242.6,296.02,23516.3,23516.3,930,1110,119.2783,2.237781,8.38,2.237781445945946,0.4468711642111609,0.202854888075,103,True
fp16_b1_o64_caseB_rep3_batch21of30_1780347943,fp16_b1_o64_caseB_rep3,fp16,1,64,B,899,3,21,30,1,success,279.669465,1.3021,127.56,283.25,23516.3,23516.3,899,64,49.1522,4.369835,20.34,4.369835390625,0.2288415719606715,0.022839672975,23,True
fp16_b1_o64_caseA_rep3_batch23of30_1780345689,fp16_b1_o64_caseA_rep3,fp16,1,64,A,232,3,23,30,1,success,279.929785,1.2054,127.31,283.17,23516.3,23516.3,232,64,53.0956,4.373903,18.83,4.373902890625,0.22862876131598503,0.022860932441666662,23,True
fp16_b1_o64_caseA_rep2_batch27of30_1780341696,fp16_b1_o64_caseA_rep2,fp16,1,64,A,233,2,27,30,1,success,234.679712,1.1812,114.14,283.02,23516.3,23516.3,233,64,54.1839,3.66687,18.46,3.6668705,0.27271211241302357,0.019165509813333335,22,True
fp16_b1_o256_caseA_rep2_batch24of30_1780350693,fp16_b1_o256_caseA_rep2,fp16,1,256,A,239,2,24,30,1,success,1291.231206,4.7282,224.51,287.45,23516.3,23516.3,239,256,54.1438,5.043872,18.47,5.0438718984375,0.19826038807801244,0.10545054848999999,58,True
fp16_b4_o64_caseC_rep3_batch7of8_1780358321,fp16_b4_o64_caseC_rep3,fp16,4,64,C,3795,3,7,8,4,success,817.572812,2.8006,218.94,416.89,23516.3,23516.3,15180,256,91.4087,3.193644,10.94,3.193643796875,0.31312195836570944,0.06676844631333333,38,True
fp16_b1_o64_caseB_rep2_batch29of30_1780356057,fp16_b1_o64_caseB_rep2,fp16,1,64,B,889,2,29,30,1,success,274.145584,1.2593,126.43,291.23,23516.3,23516.3,889,64,50.8225,4.283525,19.68,4.28352475,0.23345260232242152,0.022388556026666662,23,True
fp16_b1_o256_caseC_rep1_batch16of30_1780336685,fp16_b1_o256_caseC_rep1,fp16,1,256,C,3794,1,16,30,1,success,1450.564055,5.3996,228.49,312.88,23100.3,23100.3,3794,256,47.4107,5.666266,21.09,5.66626583984375,0.17648307161451066,0.11846273115833333,64,True
fp16_b1_o64_caseA_rep1_batch29of30_1780351344,fp16_b1_o64_caseA_rep1,fp16,1,64,A,238,1,29,30,1,success,226.891951,1.1826,110.18,264.61,23516.3,23516.3,238,64,54.1194,3.545187,18.48,3.545186734375,0.2820725888156341,0.018529509331666666,22,True
fp16_b8_o256_caseC_rep3_batch2of4_1780349455,fp16_b8_o256_caseC_rep3,fp16,8,256,C,3793,3,2,4,8,success,2707.49839,8.9081,274.67,422.87,23516.3,23516.3,30347,1692,189.9385,1.600176,5.26,1.600176353427896,0.6249311195342945,0.22111236851666669,99,True
fp16_b4_o64_caseC_rep3_batch5of8_1780358303,fp16_b4_o64_caseC_rep3,fp16,4,64,C,3793,3,5,8,4,success,856.188883,2.7848,229.32,408.38,23516.3,23516.3,15174,256,91.9261,3.344488,10.88,3.34448782421875,0.29899944402805334,0.06992209211166667,38,True
fp16_b1_o64_caseC_rep1_batch28of30_1780348350,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3795,1,28,30,1,success,378.52862,1.5585,151.37,321.79,23516.3,23516.3,3795,64,41.0661,5.91451,24.35,5.9145096875,0.16907572272870675,0.03091317063333333,26,True
fp16_b4_o512_caseB_rep3_batch2of8_1780339445,fp16_b4_o512_caseB_rep3,fp16,4,512,B,886,3,2,8,4,success,822.596306,3.3192,190.52,276.35,23516.3,23516.3,3546,426,128.3454,1.930977,7.79,1.9309772441314554,0.5178724933393999,0.06717869832333334,44,True
fp16_b1_o512_caseA_rep1_batch8of30_1780342594,fp16_b1_o512_caseA_rep1,fp16,1,512,A,232,1,8,30,1,success,322.921241,1.37,141.4,282.97,23516.3,23516.3,232,75,54.7432,4.305617,18.27,4.305616546666667,0.23225477446991477,0.026371901348333334,24,True
fp16_b8_o512_caseC_rep3_batch2of4_1780352540,fp16_b8_o512_caseC_rep3,fp16,8,512,C,3793,3,2,4,8,success,4211.057295,13.8157,283.38,424.4,23516.3,23516.3,30347,2670,193.2588,1.577175,5.17,1.5771750168539325,0.6340450421252224,0.34390301242499993,149,True
fp16_b4_o64_caseB_rep1_batch1of8_1780339005,fp16_b4_o64_caseB_rep1,fp16,4,64,B,881,1,1,8,4,success,347.257876,1.5656,138.29,270.31,23516.3,23516.3,3525,256,163.5111,1.356476,6.12,1.356476078125,0.737204301739149,0.028359393206666667,26,True
fp16_b1_o512_caseB_rep2_batch10of30_1780346668,fp16_b1_o512_caseB_rep2,fp16,1,512,B,889,2,10,30,1,success,414.86714,1.6249,159.92,292.67,23516.3,23516.3,889,85,52.311,4.88079,19.12,4.880789882352941,0.20488486988870702,0.033880816433333336,27,True
fp16_b4_o64_caseA_rep2_batch3of8_1780357900,fp16_b4_o64_caseA_rep2,fp16,4,64,A,234,2,3,8,4,success,249.919396,1.2785,115.11,251.34,23516.3,23516.3,937,228,178.3286,1.096138,5.61,1.096137701754386,0.9122941382268706,0.020410084006666666,23,True
fp16_b1_o64_caseA_rep2_batch24of30_1780341675,fp16_b1_o64_caseA_rep2,fp16,1,64,A,239,2,24,30,1,success,231.082326,1.18,112.18,267.28,23516.3,23516.3,239,64,54.2379,3.610661,18.44,3.61066134375,0.27695757225500667,0.01887172329,22,True
fp16_b1_o64_caseC_rep1_batch19of30_1780348282,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3795,1,19,30,1,success,430.749645,1.6132,164.13,293.15,23516.3,23516.3,3795,64,39.673,6.730463,25.21,6.730463203125,0.1485781839704128,0.035177887675,27,True
fp16_b4_o256_caseA_rep2_batch6of8_1780352089,fp16_b4_o256_caseA_rep2,fp16,4,256,A,233,2,6,8,4,success,1181.731561,4.7552,205.67,262.98,23516.3,23516.3,934,827,173.9136,1.428938,5.75,1.428937800483676,0.6998205237915279,0.09650807748166668,58,True
fp16_b1_o64_caseA_rep3_batch10of30_1780345595,fp16_b1_o64_caseA_rep3,fp16,1,64,A,235,3,10,30,1,success,276.329249,1.2858,125.38,265.42,23516.3,23516.3,235,64,49.7754,4.317645,20.09,4.317644515625,0.23160776585036788,0.022566888668333337,23,True
fp16_b1_o256_caseA_rep1_batch19of30_1780349155,fp16_b1_o256_caseA_rep1,fp16,1,256,A,230,1,19,30,1,success,1283.803939,4.7307,223.61,287.78,23516.3,23516.3,230,256,54.115,5.014859,18.48,5.01485913671875,0.19940739564906415,0.10484398835166667,58,True
fp16_b1_o256_caseB_rep1_batch12of30_1780337842,fp16_b1_o256_caseB_rep1,fp16,1,256,B,877,1,12,30,1,success,846.137508,3.1663,204.55,295.84,23516.3,23516.3,877,172,54.3213,4.919404,18.41,4.91940411627907,0.20327665228616718,0.06910122982,42,True
fp16_b1_o512_caseA_rep2_batch24of30_1780343434,fp16_b1_o512_caseA_rep2,fp16,1,512,A,239,2,24,30,1,success,1742.625735,6.3009,240.88,296.72,23516.3,23516.3,239,355,56.3408,4.908805,17.75,4.908804887323944,0.20371557292535908,0.14231443502500002,73,True
fp16_b1_o512_caseA_rep3_batch3of30_1780343533,fp16_b1_o512_caseA_rep3,fp16,1,512,A,235,3,3,30,1,success,1146.839136,4.2331,219.43,295.88,23516.3,23516.3,235,237,55.9873,4.838984,17.86,4.838983696202532,0.20665496368271827,0.09365852944,53,True
fp16_b1_o512_caseC_rep1_batch19of30_1780347521,fp16_b1_o512_caseC_rep1,fp16,1,512,C,3795,1,19,30,1,success,565.850343,2.0683,187.99,313.99,23516.3,23516.3,3795,90,43.5134,6.287226,22.98,6.287226033333333,0.15905265608365993,0.046211111344999986,31,True
fp16_b1_o512_caseB_rep1_batch22of30_1780349840,fp16_b1_o512_caseB_rep1,fp16,1,512,B,894,1,22,30,1,success,497.175703,2.004,170.51,293.42,23516.3,23516.3,894,106,52.8938,4.690337,18.91,4.690336820754717,0.2132043045554863,0.04060268241166667,30,True
fp16_b4_o512_caseA_rep3_batch2of8_1780348532,fp16_b4_o512_caseA_rep3,fp16,4,512,A,232,3,2,8,4,success,1297.033449,5.1808,211.12,267.29,23516.3,23516.3,929,871,168.1195,1.489131,5.95,1.4891313995407578,0.6715324116517831,0.105924398335,62,True
fp16_b1_o64_caseC_rep1_batch8of30_1780348198,fp16_b1_o64_caseC_rep1,fp16,1,64,C,3792,1,8,30,1,success,363.715403,1.5785,144.95,300.37,23516.3,23516.3,3792,64,40.546,5.683053,24.66,5.683053171875,0.17596175326124422,0.02970342457833333,26,True
fp16_b1_o512_caseA_rep1_batch2of30_1780342530,fp16_b1_o512_caseA_rep1,fp16,1,512,A,236,1,2,30,1,success,1116.96074,4.1543,217.9,295.96,23516.3,23516.3,236,233,56.0865,4.793823,17.83,4.793822918454936,0.2086017812944795,0.09121846043333333,52,True
fp16_b4_o512_caseC_rep3_batch7of8_1780338297,fp16_b4_o512_caseC_rep3,fp16,4,512,C,3795,3,7,8,4,success,3227.55818,11.2436,263.57,410.17,23516.3,23516.3,15180,1152,102.4587,2.8017,9.76,2.801699809027778,0.3569261763083075,0.26358391803333336,123,True
fp16_b1_o512_caseA_rep2_batch29of30_1780343491,fp16_b1_o512_caseA_rep2,fp16,1,512,A,238,2,29,30,1,success,309.844784,1.4834,130.71,294.21,23516.3,23516.3,238,81,54.603,3.825244,18.31,3.8252442469135803,0.2614212153398716,0.025303990693333334,25,True
fp16_b1_o256_caseA_rep2_batch27of30_1780350723,fp16_b1_o256_caseA_rep2,fp16,1,256,A,233,2,27,30,1,success,1286.087119,4.7431,223.9,288.17,23516.3,23516.3,233,256,53.9733,5.023778,18.53,5.02377780859375,0.199053389321754,0.10503044805166667,58,True
fp16_b4_o256_caseA_rep2_batch3of8_1780352056,fp16_b4_o256_caseA_rep2,fp16,4,256,A,234,2,3,8,4,success,1179.776913,4.9356,198.34,255.0,23516.3,23516.3,937,715,144.8662,1.650038,6.9,1.6500376405594404,0.6060467806425027,0.09634844789499998,60,True
